date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:41	63045/63045	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:31%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Delaware	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins9fdf.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:41	65402/65402	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:31%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Connecticut	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsf04f.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:42	63119/63119	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:32%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=District%20of%20Columbia	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins94be.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:42	65503/65503	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:31%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Federated%20States%20of%20Micronesia	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins2852.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:42	68297/68297	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:33%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Florida	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinscc5d.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:43	63652/63652	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:32%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Georgia	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsf268.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:44	65367/65367	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:33%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Guam	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins73b4.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:44	182/182	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202019%2020:53:33%20GMT	http://96.8.93.198/About/Advertising.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Advertising.26.delayed	(from http://96.8.93.198/Help/Default.aspx)
16:53:44	65377/65377	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:34%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Hawaii	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsce15.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:44	65372/65372	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:34%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Idaho	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsc62f.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:45	63754/63754	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:36%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Indiana	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinse3df.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:45	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.27.delayed	(from http://96.8.93.198/Help/Default.aspx)
16:53:45	64171/64171	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:36%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Iowa	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins73ec.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:45	64215/64215	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:37%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Kansas	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsf670.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:45	65503/65503	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:36%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Illinois	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsebc0.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:46	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.28.delayed	(from http://96.8.93.198/Default.aspx)
16:53:47	65372/65372	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:38%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Maine	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsf494.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:47	65429/65429	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:38%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Marshall%20Islands	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins958b.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:47	66653/66653	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:37%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Kentucky	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins8c63.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:48	84356/84356	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:37%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Louisiana	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins336a.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:49	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.29.delayed	(from http://96.8.93.198/Default.aspx)
16:53:49	65730/65730	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:39%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Maryland	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins622f.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:49	65412/65412	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:39%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Massachusetts	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsff44.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:49	63867/63867	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:39%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Michigan	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins1ac8.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:49	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.2a.delayed	(from http://96.8.93.198/Default.aspx)
16:53:49	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.2b.delayed	(from http://96.8.93.198/Default.aspx)
16:53:51	77773/77773	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:40%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Mississippi	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsfb5d.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:51	67883/67883	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:41%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Missouri	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsa3b9.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:51	63505/63505	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:40%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Montana	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsec0f.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:51	64716/64716	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:40%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Minnesota	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins437a.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:51	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.2c.delayed	(from http://96.8.93.198/Default.aspx)
16:53:53	66096/66096	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:41%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Nebraska	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinscb4e.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:53	63030/63030	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:42%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Nevada	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsc18b.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:53	65414/65414	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:43%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=New%20Hampshire	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins1faa.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:53	66433/66433	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:42%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=New%20Jersey	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins38a4.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:55	63902/63902	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:45%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=New%20Mexico	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins628d.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:55	64146/64146	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:45%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=New%20York	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins2a73.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:55	64609/64609	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:45%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=North%20Carolina	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins38a2.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:55	64043/64043	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:46%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=North%20Dakota	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins23c9.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:55	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.2d.delayed	(from http://96.8.93.198/Default.aspx)
16:53:57	65471/65471	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:46%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Northern%20Mariana%20Islands	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsf51c.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:57	65175/65175	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:47%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Ohio	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsab5d.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:57	63039/63039	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:47%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Oklahoma	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins327f.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:57	65377/65377	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:46%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Oregon	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins747b.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:59	65372/65372	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:49%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Palau	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins8fc6.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:59	69364/69364	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:49%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Pennsylvania	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsf18e.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:59	64033/64033	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:49%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Puerto%20Rico	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins55eb.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:53:59	65409/65409	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:49%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Rhode%20Island	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinse817.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:01	65419/65419	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:51%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=South%20Carolina	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsa292.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:01	64769/64769	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:51%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=South%20Dakota	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsf88e.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:01	65850/65850	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:51%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Tennessee	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins7fb6.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:01	69859/69859	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:52%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Texas	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins77bf.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:03	64608/64608	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:53%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Utah	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletinsd04c.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:03	65382/65382	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:53%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Vermont	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins46c8.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:03	65419/65419	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:53%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Virgin%20Islands	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins2c11.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:03	72030/72030	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:54%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Virginia	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins25c1.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:03	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.2e.delayed	(from http://96.8.93.198/Video/Player.aspx)
16:54:05	65397/65397	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:54%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Washington	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins523c.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:05	68761/68761	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:54%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=West%20Virginia	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins1f71.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:05	65392/65392	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:56%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Wisconsin	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins3da2.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:05	63514/63514	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:56%20GMT	http://96.8.93.198/Storm/Severe/Bulletins.aspx?state=Wyoming	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Bulletins9f27.html	(from http://96.8.93.198/Storm/Severe/Bulletins.aspx)
16:54:07	54385/54385	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:57%20GMT	http://96.8.93.198/Help/Map.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Help/Map.html	(from http://96.8.93.198/Help/Default.aspx)
16:54:07	52863/52863	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:57%20GMT	http://96.8.93.198/Help/Faq.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Help/Faq.html	(from http://96.8.93.198/Help/Default.aspx)
16:54:07	63739/63739	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:57%20GMT	http://96.8.93.198/Help/Glossary.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Help/Glossary.html	(from http://96.8.93.198/Help/Default.aspx)
16:54:07	61133/61133	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:57%20GMT	http://96.8.93.198/Help/QandA.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Help/QandA.html	(from http://96.8.93.198/Help/Default.aspx)
16:54:07	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.2f.delayed	(from http://96.8.93.198/Video/Player.aspx)
16:54:07	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.30.delayed	(from http://96.8.93.198/Video/Player.aspx)
16:54:07	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.31.delayed	(from http://96.8.93.198/Video/Player.aspx)
16:54:07	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.32.delayed	(from http://96.8.93.198/Video/Player.aspx)
16:54:07	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.33.delayed	(from http://96.8.93.198/National/Default.aspx)
16:54:07	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.34.delayed	(from http://96.8.93.198/National/Default.aspx)
16:54:07	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.35.delayed	(from http://96.8.93.198/National/Default.aspx)
16:54:07	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.36.delayed	(from http://96.8.93.198/National/Default.aspx)
16:54:09	3583/3583	U-----	200	untouched ('OK')	application/x-javascript	etag:%2260aadc6aa711d11:0%22	http://96.8.93.198/Video/icast.amp.dsx.js	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Video/icast.amp.dsx.js	(from http://96.8.93.198/Video/Player.aspx)
16:54:09	43350/43350	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:59%20GMT	http://96.8.93.198/Help/Quiz.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Help/Quiz.html	(from http://96.8.93.198/Help/Default.aspx)
16:54:09	52210/52210	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:53:59%20GMT	http://96.8.93.198/Help/App.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Help/App.html	(from http://96.8.93.198/Help/Default.aspx)
16:54:09	141/141	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202019%2020:53:59%20GMT	http://96.8.93.198/National/PrecipitationDefault.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/PrecipitationDefault.37.delayed	(from http://96.8.93.198/National/Default.aspx)
16:54:09	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.38.delayed	(from http://96.8.93.198/National/Default.aspx)
16:54:10	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.39.delayed	(from http://96.8.93.198/National/Weather.aspx)
16:54:10	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.3a.delayed	(from http://96.8.93.198/National/Weather.aspx)
16:54:10	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.3b.delayed	(from http://96.8.93.198/National/Weather.aspx)
